ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Waliperi-Chacon-2019-220-74_fire-1,,Waliperi,Chacon-2019-220-74_fire,ʈidzɛ,ʈidzɛ,t i dz ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-74_fire-1,,Aha,Chacon-2019-220-74_fire,watopita,watopita,w a t o p i t a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-131_many-1,,Werekena,Chacon-2019-220-131_many,asupɛɾi,asupɛɾi,a s u p ɛ ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-131_many-1,,Kumadene2,Chacon-2019-220-131_many,eːpa,eːpa,eː p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-131_many-1,,Tariana,Chacon-2019-220-131_many,hanʊ̃pɛ,hanʊ̃pɛ,h a n ʊ̃ p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-131_many-1,,Name,Chacon-2019-220-131_many,hore,hore,h o ɾ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-131_many-1,,Aha,Chacon-2019-220-131_many,hure,hure,h u ɾ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-131_many-1,,Ehe,Chacon-2019-220-131_many,hure,hure,h u ɾ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-131_many-1,,Oho,Chacon-2019-220-131_many,hure,hure,h u ɾ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-131_many-1,,Dzawinai,Chacon-2019-220-131_many,manupe,manupe,m a n u p e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-131_many-1,,Kowaidakenai,Chacon-2019-220-131_many,manupeka,manupeka,m a n u p e k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-131_many-1,,Moliwene,Chacon-2019-220-131_many,manupɛ,manupɛ,m a n u p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-131_many-1,,Hohoodene,Chacon-2019-220-131_many,manupɛ,manupɛ,m a n u p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-131_many-1,,Mauliene,Chacon-2019-220-131_many,manúpɛ,manúpɛ,m a n u/u p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-131_many-1,,Waliperi,Chacon-2019-220-131_many,mɐnupɛ,mɐnupɛ,m ɐ n u p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-108_hot-1,,Werekena,Chacon-2019-220-108_hot,atali,atali,a t a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-108_hot-1,,Ehe,Chacon-2019-220-108_hot,haːmu,haːmu,h aː m u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-108_hot-1,,Dzawinai,Chacon-2019-220-108_hot,hamo,hamo,h a m o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-108_hot-1,,Waliperi,Chacon-2019-220-108_hot,hamõ,hamõ,h a m õ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-108_hot-1,,Oho,Chacon-2019-220-108_hot,hamodale,hamodale,h a m o d a l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-108_hot-1,,Aha,Chacon-2019-220-108_hot,hamodali,hamodali,h a m o d a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-108_hot-1,,Name,Chacon-2019-220-108_hot,hamodali,hamodali,h a m o d a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-108_hot-1,,Moliwene,Chacon-2019-220-108_hot,hamũdaɽi,hamũdaɽi,h a m ũ d a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-108_hot-1,,Kumadene2,Chacon-2019-220-108_hot,hamuka,hamuka,h a m u k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-108_hot-1,,Kowaidakenai,Chacon-2019-220-108_hot,hamukani,hamukani,h a m u k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-108_hot-1,,Mauliene,Chacon-2019-220-108_hot,hamukani,hamukani,h a m u k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-108_hot-1,,Tariana,Chacon-2019-220-108_hot,hamũmãwhã,hamũmãwhã,h a m ũ m ã wʰ ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-108_hot-1,,Hohoodene,Chacon-2019-220-108_hot,hɐ̃mukani,hɐ̃mukani,h ɐ̃ m u k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-138_name-1,,Waliperi,Chacon-2019-220-138_name,atʃiãɽi,atʃiãɽi,a tʃ i ã ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-138_name-1,,Werekena,Chacon-2019-220-138_name,isina,isina,i s i n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-138_name-1,,Aha,Chacon-2019-220-138_name,liːpitana,liːpitana,l iː p i t a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-138_name-1,,Name,Chacon-2019-220-138_name,liːpitana,liːpitana,l iː p i t a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-138_name-1,,Ehe,Chacon-2019-220-138_name,lipitana,lipitana,l i p i t a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-138_name-1,,Kumadene2,Chacon-2019-220-138_name,nuipithiani,nuipithiani,n u i p i tʰ i a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-138_name-1,,Mauliene,Chacon-2019-220-138_name,pepitana,pepitana,p e p i t a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-138_name-1,,Oho,Chacon-2019-220-138_name,piːpitana,piːpitana,p iː p i t a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-138_name-1,,Kowaidakenai,Chacon-2019-220-138_name,ɽiːpitana,ɽiːpitana,ɽ iː p i t a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-138_name-1,,Dzawinai,Chacon-2019-220-138_name,ɽiːpitana,ɽiːpitana,ɽ iː p i t a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-138_name-1,,Moliwene,Chacon-2019-220-138_name,ɽiːpitɐna,ɽiːpitɐna,ɽ iː p i t ɐ n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-138_name-1,,Hohoodene,Chacon-2019-220-138_name,ɽiːpitɐna,ɽiːpitɐna,ɽ iː p i t ɐ n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-138_name-1,,Tariana,Chacon-2019-220-138_name,ɾipitanaianʊka,ɾipitanaianʊka,ɾ i p i t a n a i a n ʊ k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-101_hear-1,,Tariana,Chacon-2019-220-101_hear,ãũhemãnipɛ,ãũhemãnipɛ,ã ũ h e m ã n i p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-101_hear-1,,Kumadene2,Chacon-2019-220-101_hear,hima,hima,h i m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-101_hear-1,,Dzawinai,Chacon-2019-220-101_hear,hima,hima,h i m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-101_hear-1,,Kowaidakenai,Chacon-2019-220-101_hear,himaka,himaka,h i m a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-101_hear-1,,Ehe,Chacon-2019-220-101_hear,himaketi,himaketi,h i m a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-101_hear-1,,Oho,Chacon-2019-220-101_hear,himaketi,himaketi,h i m a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-101_hear-1,,Aha,Chacon-2019-220-101_hear,himikada,himikada,h i m i k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-101_hear-1,,Name,Chacon-2019-220-101_hear,himiketi,himiketi,h i m i k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-101_hear-1,,Waliperi,Chacon-2019-220-101_hear,hjũmaka,hjũmaka,h j ũ m a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-101_hear-1,,Moliwene,Chacon-2019-220-101_hear,iʰmɛ̃tsɯ,iʰmɛ̃tsɯ,i h m ɛ̃ ts ɯ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-101_hear-1,,Hohoodene,Chacon-2019-220-101_hear,wʰeːma,wʰeːma,wʰ eː m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-101_hear-1,,Mauliene,Chacon-2019-220-101_hear,whiːmaka,whiːmaka,wʰ iː m a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-84_jungle-1,,Name,Chacon-2019-220-84_jungle,awakada,awakada,a w a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-84_jungle-1,,Aha,Chacon-2019-220-84_jungle,awakada ~ awakadariko,awakada,a w a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-84_jungle-1,,Oho,Chacon-2019-220-84_jungle,nawakada,nawakada,n a w a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-136_mountain-1,,Aha,Chacon-2019-220-136_mountain,awakada,awakada,a w a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-136_mountain-1,,Ehe,Chacon-2019-220-136_mountain,awakada,awakada,a w a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-136_mountain-1,,Kumadene2,Chacon-2019-220-136_mountain,hiːpana,hiːpana,h iː p a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-136_mountain-1,,Name,Chacon-2019-220-136_mountain,hiːpana,hiːpana,h iː p a n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-136_mountain-1,,Tariana,Chacon-2019-220-136_mountain,hiapa,hiapa,h i a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-136_mountain-1,,Moliwene,Chacon-2019-220-136_mountain,hidzapa,hidzapa,h i dz a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-136_mountain-1,,Hohoodene,Chacon-2019-220-136_mountain,hidzapa,hidzapa,h i dz a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-136_mountain-1,,Kowaidakenai,Chacon-2019-220-136_mountain,hidzapa,hidzapa,h i dz a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-136_mountain-1,,Oho,Chacon-2019-220-136_mountain,hidzapa,hidzapa,h i dz a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-136_mountain-1,,Waliperi,Chacon-2019-220-136_mountain,hidzapa,hidzapa,h i dz a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-136_mountain-1,,Dzawinai,Chacon-2019-220-136_mountain,hidzapa,hidzapa,h i dz a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-136_mountain-1,,Mauliene,Chacon-2019-220-136_mountain,hidzápa,hidzápa,h i dz a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-136_mountain-1,,Werekena,Chacon-2019-220-136_mountain,j̃apa,j̃apa,j̃ a p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-42_cold-1,,Werekena,Chacon-2019-220-42_cold,awinimi,awinimi,a w i n i m i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-42_cold-1,,Dzawinai,Chacon-2019-220-42_cold,haːpc,haːpc,h aː p e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-42_cold-1,,Aha,Chacon-2019-220-42_cold,hape,hape,h a p e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-42_cold-1,,Ehe,Chacon-2019-220-42_cold,hape,hape,h a p e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-42_cold-1,,Oho,Chacon-2019-220-42_cold,hapedale,hapedale,h a p e d a l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-42_cold-1,,Kumadene2,Chacon-2019-220-42_cold,hapeka,hapeka,h a p e k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-42_cold-1,,Name,Chacon-2019-220-42_cold,haperrji,haperrji,h a p e r j i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-42_cold-1,,Waliperi,Chacon-2019-220-42_cold,hapɛ,hapɛ,h a p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-42_cold-1,,Moliwene,Chacon-2019-220-42_cold,hapɛdɛ,hapɛdɛ,h a p ɛ d ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-42_cold-1,,Mauliene,Chacon-2019-220-42_cold,hapɛkani,hapɛkani,h a p ɛ k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-42_cold-1,,Hohoodene,Chacon-2019-220-42_cold,hapɛkɐni,hapɛkɐni,h a p ɛ k ɐ n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-42_cold-1,,Tariana,Chacon-2019-220-42_cold,hapɛmanʊka,hapɛmanʊka,h a p ɛ m a n ʊ k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-42_cold-1,,Kowaidakenai,Chacon-2019-220-42_cold,iːniʐikani,iːniʐikani,iː n i ʐ i k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene1-Chacon-2019-220-197_sun-1,,Kumadene1,Chacon-2019-220-197_sun,ɐhkoapejtɛ,ɐhkoapejtɛ,ɐ h k o a p e j t ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-197_sun-1,,Name,Chacon-2019-220-197_sun,heːri,heːri,h eː ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-197_sun-1,,Aha,Chacon-2019-220-197_sun,heri,heri,h e ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-197_sun-1,,Kowaidakenai,Chacon-2019-220-197_sun,kamoi,kamoi,k a m o i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-197_sun-1,,Mauliene,Chacon-2019-220-197_sun,kamoi,kamoi,k a m o i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-197_sun-1,,Oho,Chacon-2019-220-197_sun,kamoi,kamoi,k a m o i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-197_sun-1,,Waliperi,Chacon-2019-220-197_sun,kamoi,kamoi,k a m o i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-197_sun-1,,Dzawinai,Chacon-2019-220-197_sun,kamoi,kamoi,k a m o i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-197_sun-1,,Moliwene,Chacon-2019-220-197_sun,kamoĩ,kamoĩ,k a m o ĩ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-197_sun-1,,Hohoodene,Chacon-2019-220-197_sun,kamoĩ,kamoĩ,k a m o ĩ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-197_sun-1,,Ehe,Chacon-2019-220-197_sun,kamui,kamui,k a m u i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-197_sun-1,,Tariana,Chacon-2019-220-197_sun,keːɾi,keːɾi,k eː ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-197_sun-1,,Werekena,Chacon-2019-220-197_sun,patʃiaɽɔ,patʃiaɽɔ,p a tʃ i a ɽ ɔ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene1-Chacon-2019-220-50_day-1,,Kumadene1,Chacon-2019-220-50_day,ɐhkoapɪ,ɐhkoapɪ,ɐ h k o a p ɪ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-50_day-1,,Tariana,Chacon-2019-220-50_day,ehkwapi,ehkwapi,e h kʷ a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-50_day-1,,Aha,Chacon-2019-220-50_day,haːlewiriko,haːlewiriko,h aː l e w i ɾ i k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-50_day-1,,Name,Chacon-2019-220-50_day,haledaoka,haledaoka,h a l e d a o k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-50_day-1,,Kumadene2,Chacon-2019-220-50_day,hekoapi,hekoapi,h e k o a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-50_day-1,,Mauliene,Chacon-2019-220-50_day,hekoapi,hekoapi,h e k o a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-50_day-1,,Ehe,Chacon-2019-220-50_day,hekuapi,hekuapi,h e k u a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-50_day-1,,Oho,Chacon-2019-220-50_day,hekuapi,hekuapi,h e k u a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-50_day-1,,Moliwene,Chacon-2019-220-50_day,hɛkoapi,hɛkoapi,h ɛ k o a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-50_day-1,,Hohoodene,Chacon-2019-220-50_day,hɛkoapi,hɛkoapi,h ɛ k o a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-50_day-1,,Waliperi,Chacon-2019-220-50_day,hɛkoapi,hɛkoapi,h ɛ k o a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-50_day-1,,Werekena,Chacon-2019-220-50_day,pɛpusi,pɛpusi,p ɛ p u s i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene1-Chacon-2019-220-183_sky-1,,Kumadene1,Chacon-2019-220-183_sky,ɐhkoapɪ,ɐhkoapɪ,ɐ h k o a p ɪ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-183_sky-1,,Aha,Chacon-2019-220-183_sky,eːno,eːno,eː n o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-183_sky-1,,Name,Chacon-2019-220-183_sky,eːno,eːno,eː n o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-183_sky-1,,Oho,Chacon-2019-220-183_sky,eːno,eːno,eː n o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-183_sky-1,,Waliperi,Chacon-2019-220-183_sky,eːno,eːno,eː n o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-183_sky-1,,Werekena,Chacon-2019-220-183_sky,eːno,eːno,eː n o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-183_sky-1,,Ehe,Chacon-2019-220-183_sky,eːnoliku,eːnoliku,eː n o l i k u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Moliwene-Chacon-2019-220-183_sky-1,,Moliwene,Chacon-2019-220-183_sky,eːnoɽikɔɽ̥ʰɛ,eːnoɽikɔɽ̥ʰɛ,eː n o ɽ i k ɔ ɽʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-183_sky-1,,Kumadene2,Chacon-2019-220-183_sky,ejnu,ejnu,e j n u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-183_sky-1,,Mauliene,Chacon-2019-220-183_sky,enoɽiko,enoɽiko,e n o ɽ i k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-183_sky-1,,Hohoodene,Chacon-2019-220-183_sky,ɛːɳo,ɛːɳo,ɛː ɲ o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-183_sky-1,,Tariana,Chacon-2019-220-183_sky,jenunĩ ~ eːnukʷa,jenunĩ,j e n u n ĩ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-129_long-1,,Werekena,Chacon-2019-220-129_long,baɾɛderi,baɾɛderi,b a ɾ ɛ d e ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-129_long-1,,Name,Chacon-2019-220-129_long,halipadali,halipadali,h a l i p a d a l i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-129_long-1,,Aha,Chacon-2019-220-129_long,halipanipha,halipanipha,h a l i p a n i pʰ a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-129_long-1,,Hohoodene,Chacon-2019-220-129_long,hanipadaɽi,hanipadaɽi,h a n i p a d a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-129_long-1,,Kumadene2,Chacon-2019-220-129_long,haɽipa,haɽipa,h a ɽ i p a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-129_long-1,,Ehe,Chacon-2019-220-129_long,jaːpi,jaːpi,j aː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-129_long-1,,Kowaidakenai,Chacon-2019-220-129_long,japeapaɽi,japeapaɽi,j a p e a p a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-129_long-1,,Dzawinai,Chacon-2019-220-129_long,japi,japi,j a p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Waliperi-Chacon-2019-220-129_long-1,,Waliperi,Chacon-2019-220-129_long,japikʰaj,japikʰaj,j a p i kʰ a j,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-129_long-1,,Tariana,Chacon-2019-220-129_long,liakawanĩpasi,liakawanĩpasi,l i a k a w a n ĩ p a s i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-129_long-1,,Mauliene,Chacon-2019-220-129_long,toɽoɽipukani,toɽoɽipukani,t o ɽ o ɽ i p u k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-129_long-1,,Oho,Chacon-2019-220-129_long,japidale,japidale,j a p i d a l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Oho-Chacon-2019-220-58_dust-1,,Oho,Chacon-2019-220-58_dust,bitimepedale,bitimepedale,b i t i m e p e d a l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-58_dust-1,,Hohoodene,Chacon-2019-220-58_dust,hiːpai,hiːpai,h iː p a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Mauliene-Chacon-2019-220-58_dust-1,,Mauliene,Chacon-2019-220-58_dust,híːpai,híːpai,h íː/iː p a i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Tariana-Chacon-2019-220-58_dust-1,,Tariana,Chacon-2019-220-58_dust,hiːpedupɛ,hiːpedupɛ,h iː p e d u p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Aha-Chacon-2019-220-58_dust-1,,Aha,Chacon-2019-220-58_dust,kaida ~ kaidakoa,kaida,k a i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Ehe-Chacon-2019-220-58_dust-1,,Ehe,Chacon-2019-220-58_dust,kaidakua,kaidakua,k a i d a k u a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-58_dust-1,,Kowaidakenai,Chacon-2019-220-58_dust,kaidukoa,kaidukoa,k a i d u k o a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Dzawinai-Chacon-2019-220-58_dust-1,,Dzawinai,Chacon-2019-220-58_dust,kapitadaɽi,kapitadaɽi,k a p i t a d a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Name-Chacon-2019-220-58_dust-1,,Name,Chacon-2019-220-58_dust,limoko,limoko,l i m o k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kumadene2-Chacon-2019-220-58_dust-1,,Kumadene2,Chacon-2019-220-58_dust,ɽimuku,ɽimuku,ɽ i m u k u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Werekena-Chacon-2019-220-58_dust-1,,Werekena,Chacon-2019-220-58_dust,ɽipɛtseko,ɽipɛtseko,ɽ i p ɛ ts e k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Kowaidakenai-Chacon-2019-220-87_full-1,,Kowaidakenai,Chacon-2019-220-87_full,biukani,biukani,b i u k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
Hohoodene-Chacon-2019-220-87_full-1,,Hohoodene,Chacon-2019-220-87_full,paːkʰɐmɛ,paːkʰɐmɛ,p aː kʰ ɐ m ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,
